9.062095432950300733e+00,8.410568609122412553e+00,0.000000000000000000e+00
-1.343405517875576327e-01,9.609814870236448314e+00,0.000000000000000000e+00
-1.176738926012567887e+01,4.803147976205272840e-02,0.000000000000000000e+00
-8.187928226885320404e-01,1.049254653793298786e+01,0.000000000000000000e+00
4.191120791997052564e+00,-4.859337353049694386e+00,0.000000000000000000e+00
7.278099468846941811e+00,4.440088331048181125e+00,0.000000000000000000e+00
-1.900275675122245822e+00,-6.757950269983900249e+00,0.000000000000000000e+00
-1.160051532664573593e+01,1.280720324354462258e+00,0.000000000000000000e+00
-6.734042851045059841e+00,-9.662029276543851353e+00,0.000000000000000000e+00
-1.590917618471234363e+00,-6.644126612710519630e+00,0.000000000000000000e+00
-9.658061682157873307e+00,-5.631666951657030573e+00,0.000000000000000000e+00
6.546514702885141146e-01,6.904946644254467358e+00,0.000000000000000000e+00
5.825089114426075909e+00,-2.076091058228922481e+00,0.000000000000000000e+00
-9.910757689306716856e+00,-5.394888599354432657e+00,0.000000000000000000e+00
-1.066332396060839649e+01,-3.174463528066445495e+00,0.000000000000000000e+00
-1.099429752168805585e+01,-5.286987975574418464e+00,0.000000000000000000e+00
8.375759989492184587e+00,6.733285003867059082e+00,0.000000000000000000e+00
8.244104799198593625e+00,-1.003506301778202925e+01,0.000000000000000000e+00
9.942981682567344492e+00,-8.636124563447859614e+00,0.000000000000000000e+00
8.033997548512344267e+00,2.515512562581684874e-01,0.000000000000000000e+00
-6.428504738220388148e+00,-5.097581256039596553e+00,0.000000000000000000e+00
-6.314421031249486838e+00,-5.175909050362075270e-01,0.000000000000000000e+00
1.164619887502898354e+00,-1.320994498120528782e+01,0.000000000000000000e+00
6.696829444560168376e+00,7.182729888738806245e+00,0.000000000000000000e+00
-4.235246305491734198e+00,-7.159356454934342473e+00,0.000000000000000000e+00
5.383052664452613989e+00,6.014628330823282631e+00,0.000000000000000000e+00
-7.446474143451298211e+00,-3.072619184086839539e+00,0.000000000000000000e+00
6.760530300065351383e+00,6.491756034733043634e+00,0.000000000000000000e+00
2.734445225180177186e+00,-6.903850617524835087e+00,0.000000000000000000e+00
-1.253932770562744814e+01,2.506102182116135779e+00,0.000000000000000000e+00
-8.312994495650205096e+00,-9.668901686019307107e+00,0.000000000000000000e+00
3.575184886406485685e+00,9.829701914520594386e+00,0.000000000000000000e+00
9.210873348198441946e+00,-4.658467065733349899e-01,0.000000000000000000e+00
2.294493514654305955e+00,-1.135717565800940143e+01,0.000000000000000000e+00
7.417559270330603916e+00,-4.122257939560736162e+00,0.000000000000000000e+00
7.852285329993975438e-01,-1.377764842065872308e+01,0.000000000000000000e+00
-8.592381094680053621e+00,-1.036725741900020736e+01,0.000000000000000000e+00
-9.463897506708443430e+00,-3.630513378318991791e+00,0.000000000000000000e+00
2.926882716663875783e+00,5.282811617135619642e+00,0.000000000000000000e+00
6.636824917046443950e+00,-6.325590953010028272e+00,0.000000000000000000e+00
-3.206988557987293653e+00,7.029410513631201063e+00,0.000000000000000000e+00
-4.483462085384717355e+00,-1.248765239318190368e+01,0.000000000000000000e+00
-8.204039706532734400e+00,-8.828124739392466225e+00,0.000000000000000000e+00
-4.491149550111644961e-01,-1.294422352630821038e+01,0.000000000000000000e+00
7.584652864309679998e+00,-5.780844478800141850e+00,0.000000000000000000e+00
-8.397574930127827741e+00,-6.072174091712802202e+00,0.000000000000000000e+00
9.536024040617339992e+00,-4.885791167647323796e+00,0.000000000000000000e+00
6.204913449369826139e+00,3.534932823231177856e+00,0.000000000000000000e+00
5.343362143920028728e+00,8.020288325263983609e+00,0.000000000000000000e+00
-1.100612678432352354e+01,8.711273195141605585e-01,0.000000000000000000e+00
4.041258899744661015e+00,-4.531661311465215114e+00,0.000000000000000000e+00
